ID_Motif,Support,Document,Structure_Abstraite,Mot_1,Relation_1,Mot_2,Relation_2,Mot_3,Relation_3,Mot_4,Relation_4,Mot_5,Relation_5,Mot_6,Relation_6,Mot_7,Relation_7,Mot_8,Relation_8,Mot_9,Relation_9,Mot_10,Relation_10,Mot_11,Relation_11,Mot_12
14,71,FR100003,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],CRP,CONTAINS,bilan,BEFORE,TDM,,,,,,,,,,,,,,,,,,
114,14,FR100132,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],examen,CONTAINS,palpation,OVERLAP,lésion,[RETOUR],palpation,BEFORE,histologie,BEFORE,examen,,,,,,,,,,,,
114,14,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],taux,CONTAINS,bilan,OVERLAP,déficit,[RETOUR],bilan,BEFORE,tests,BEFORE,entretien,,,,,,,,,,,,
114,14,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],plaquettes,CONTAINS,bilan,OVERLAP,déficit,[RETOUR],bilan,BEFORE,tests,BEFORE,entretien,,,,,,,,,,,,
114,14,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],fibrinogène,CONTAINS,bilan,OVERLAP,déficit,[RETOUR],bilan,BEFORE,tests,BEFORE,entretien,,,,,,,,,,,,
114,14,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],suites,CONTAINS,bilan,OVERLAP,déficit,[RETOUR],bilan,BEFORE,tests,BEFORE,entretien,,,,,,,,,,,,
114,14,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],hémoglobine,CONTAINS,bilan,OVERLAP,déficit,[RETOUR],bilan,BEFORE,tests,BEFORE,entretien,,,,,,,,,,,,
114,14,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],mort,CONTAINS,établi,OVERLAP,pouls,[RETOUR],établi,BEFORE,manœuvres,BEFORE,transféré,,,,,,,,,,,,
114,14,FR100275,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],mort,CONTAINS,établi,OVERLAP,respiration,[RETOUR],établi,BEFORE,manœuvres,BEFORE,transféré,,,,,,,,,,,,
114,14,FR100683,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],tour,CONTAINS,examen,OVERLAP,syndrome,[RETOUR],examen,BEFORE,exploration,BEFORE,exploration,,,,,,,,,,,,
114,14,FR100683,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],tension,CONTAINS,examen,OVERLAP,syndrome,[RETOUR],examen,BEFORE,exploration,BEFORE,exploration,,,,,,,,,,,,
114,14,FR100683,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],indice,CONTAINS,examen,OVERLAP,syndrome,[RETOUR],examen,BEFORE,exploration,BEFORE,exploration,,,,,,,,,,,,
114,14,FR100683,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],pouls,CONTAINS,examen,OVERLAP,syndrome,[RETOUR],examen,BEFORE,exploration,BEFORE,exploration,,,,,,,,,,,,
114,14,FR100683,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],poids,CONTAINS,examen,OVERLAP,syndrome,[RETOUR],examen,BEFORE,exploration,BEFORE,exploration,,,,,,,,,,,,
114,14,FR100314,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],fracture,CONTAINS,bilan,OVERLAP,fracture,[RETOUR],bilan,BEFORE,drainage,BEFORE,angio-scanner,,,,,,,,,,,,
114,14,FR100780,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],orientée,CONTAINS,examen,OVERLAP,signes,[RETOUR],examen,BEFORE,toucher,BEFORE,échographie,,,,,,,,,,,,
114,14,FR100780,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],anamnèse,CONTAINS,examen,OVERLAP,signes,[RETOUR],examen,BEFORE,toucher,BEFORE,échographie,,,,,,,,,,,,
114,14,FR100780,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],taille,CONTAINS,examen,OVERLAP,signes,[RETOUR],examen,BEFORE,toucher,BEFORE,échographie,,,,,,,,,,,,
114,14,FR100780,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],poids,CONTAINS,examen,OVERLAP,signes,[RETOUR],examen,BEFORE,toucher,BEFORE,échographie,,,,,,,,,,,,
114,14,FR100780,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],consciente,CONTAINS,examen,OVERLAP,signes,[RETOUR],examen,BEFORE,toucher,BEFORE,échographie,,,,,,,,,,,,
114,14,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],haptoglobine,CONTAINS,biologie,OVERLAP,troubles,[RETOUR],biologie,BEFORE,tomodensitométrie,BEFORE,prise,,,,,,,,,,,,
114,14,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],TP,CONTAINS,biologie,OVERLAP,troubles,[RETOUR],biologie,BEFORE,tomodensitométrie,BEFORE,prise,,,,,,,,,,,,
114,14,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],taux,CONTAINS,biologie,OVERLAP,troubles,[RETOUR],biologie,BEFORE,tomodensitométrie,BEFORE,prise,,,,,,,,,,,,
114,14,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],LDH,CONTAINS,biologie,OVERLAP,troubles,[RETOUR],biologie,BEFORE,tomodensitométrie,BEFORE,prise,,,,,,,,,,,,
114,14,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(CONTAINS)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_NEG] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(BEFORE)--> [EVENT_BEFORE_N/A_ACTUAL_POS],D-dimères,CONTAINS,biologie,OVERLAP,troubles,[RETOUR],biologie,BEFORE,tomodensitométrie,BEFORE,prise,,,,,,,,,,,,
120,14,FR100003,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],état,OVERLAP,bilan,[RETOUR],état,OVERLAP,fièvre,,,,,,,,,,,,,,,,
120,14,FR100003,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],état,OVERLAP,fréquence,[RETOUR],état,OVERLAP,fièvre,,,,,,,,,,,,,,,,
120,14,FR100003,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],état,OVERLAP,SaO2,[RETOUR],état,OVERLAP,fièvre,,,,,,,,,,,,,,,,
120,14,FR100903,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],abdominal,OVERLAP,visualisation,[RETOUR],abdominal,OVERLAP,ascite,,,,,,,,,,,,,,,,
120,14,FR100930,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],apparition,OVERLAP,thrombophlébite,[RETOUR],apparition,OVERLAP,cellulite,,,,,,,,,,,,,,,,
120,14,FR100142,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],altération,OVERLAP,sueurs,[RETOUR],altération,OVERLAP,fièvre,,,,,,,,,,,,,,,,
120,14,FR100142,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],anémie,OVERLAP,vitesse,[RETOUR],anémie,OVERLAP,lymphopénie,,,,,,,,,,,,,,,,
120,14,FR100620,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],antécédents,OVERLAP,consommateur,[RETOUR],antécédents,OVERLAP,pneumothorax,,,,,,,,,,,,,,,,
120,14,FR100620,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],antécédents,OVERLAP,porteur,[RETOUR],antécédents,OVERLAP,pneumothorax,,,,,,,,,,,,,,,,
120,14,FR100620,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],antécédents,OVERLAP,tabagique,[RETOUR],antécédents,OVERLAP,pneumothorax,,,,,,,,,,,,,,,,
120,14,FR100620,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],antécédents,OVERLAP,présenté,[RETOUR],antécédents,OVERLAP,pneumothorax,,,,,,,,,,,,,,,,
120,14,FR100620,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],épaississement,OVERLAP,aspect,[RETOUR],épaississement,OVERLAP,lésions,,,,,,,,,,,,,,,,
120,14,FR100227,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],diplopie,OVERLAP,signe,[RETOUR],diplopie,OVERLAP,gène,,,,,,,,,,,,,,,,
120,14,FR100663,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],stable,OVERLAP,décidé,[RETOUR],stable,OVERLAP,métrorragie,,,,,,,,,,,,,,,,
120,14,FR100282,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],crises,OVERLAP,perte,[RETOUR],crises,OVERLAP,oubli,,,,,,,,,,,,,,,,
120,14,FR100282,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],crises,OVERLAP,perte,[RETOUR],crises,OVERLAP,chute,,,,,,,,,,,,,,,,
120,14,FR100996,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],hernie,OVERLAP,signe,[RETOUR],hernie,OVERLAP,occlusion,,,,,,,,,,,,,,,,
120,14,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],référée,OVERLAP,créatinémie,[RETOUR],référée,OVERLAP,anémie,,,,,,,,,,,,,,,,
120,14,FR100806,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],référée,OVERLAP,urémie,[RETOUR],référée,OVERLAP,anémie,,,,,,,,,,,,,,,,
120,14,FR100874,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],hospitalisée,OVERLAP,hémodialysée,[RETOUR],hospitalisée,OVERLAP,hémorragie,,,,,,,,,,,,,,,,
120,14,FR100517,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT/CLINENTITY_BEFORE_N/A_ACTUAL_POS],évolution,OVERLAP,amélioration,[RETOUR],évolution,OVERLAP,pneumomédiastin,,,,,,,,,,,,,,,,
127,14,FR100903,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],thoracique,OVERLAP,anatomie,SIMULTANEOUS,aspect,,,,,,,,,,,,,,,,,,
127,14,FR100903,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],protubérance,OVERLAP,inversée,SIMULTANEOUS,convexe,,,,,,,,,,,,,,,,,,
127,14,FR100597,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],refoulement,OVERLAP,circulation,SIMULTANEOUS,compression,,,,,,,,,,,,,,,,,,
127,14,FR100925,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],infection,OVERLAP,Ac,SIMULTANEOUS,Ac,,,,,,,,,,,,,,,,,,
127,14,FR100130,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],réflexes,OVERLAP,réflexe,SIMULTANEOUS,flexion,,,,,,,,,,,,,,,,,,
127,14,FR100142,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],vitesse,OVERLAP,ferritinémie,SIMULTANEOUS,normalisée,,,,,,,,,,,,,,,,,,
127,14,FR100620,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],antécédents,OVERLAP,présenté,SIMULTANEOUS,douleur,,,,,,,,,,,,,,,,,,
127,14,FR100168,[EVENT_BEFORE_N/A_ACTUAL_POS] --(OVERLAP)--> [EVENT_BEFORE_N/A_ACTUAL_POS] | [EVENT_BEFORE_N/A_ACTUAL_POS] --(SIMULTANEOUS)--> [EVENT_BEFORE_N/A_ACTUAL_POS],entretien,OVERLAP,habitude,SIMULTANEOUS,transmise,,,,,,,,,,,,,,,,,,
