doc_id,source_id,mention_source,source_texte,source_tag,source_docTimeRel,source_eventType,source_contextualModality,source_polarity,source_timexType,relation_type,target_id,mention_target,target_texte,target_tag,target_docTimeRel,target_eventType,target_contextualModality,target_polarity,target_timexType
FR100717,4831,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5775,singleton,2 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100717,4831,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,4861,non détecté,succès,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100717,4846,singleton,rééducation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,4861,non détecté,succès,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100717,4876,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4891,singleton,installation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,4876,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4906/5553,c15,radiculalgie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,4876,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,4831,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,4876,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,4846,singleton,rééducation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,4936,singleton,antécédents,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,CONTAINS,4921,singleton,prise,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100717,4936,singleton,antécédents,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné,BEFORE,4831,singleton,traitement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,4951,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5041,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,4981,singleton,état,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4951,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,4996,non détecté,IMC,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4951,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5011,singleton,Lasègue,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,4951,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5026,singleton,déficit,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,4951,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5041,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5146,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5071/5569,singleton,dyslipidémie,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5041,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5086,singleton,Cholestérol,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5041,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5101,singleton,LDL,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5041,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5116,singleton,HDL,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5041,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5131,singleton,Triglycérides,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5041,singleton,examens,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5146,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5191,c43,IRM,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5176,singleton,protusions,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5146,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5191,c43,IRM,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5266,singleton,laminectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5236,c45,épaississement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5191,c43,IRM,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5236,c45,épaississement,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5251,singleton,hypersignal,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5281,c51,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5296,singleton,laminectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5281,c51,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5266,singleton,laminectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5281,c51,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5311,non détecté,constaté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100717,5281,c51,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5356,non détecté,enlevée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5296,singleton,laminectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5311,non détecté,constaté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100717,5326,c55,quantité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5311,non détecté,constaté,EVENT,BEFORE,EVIDENTIAL,ACTUAL,POS,Non concerné
FR100717,5341,c55,masse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,ENDS-ON,5356,non détecté,enlevée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5356,non détecté,enlevée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5371,singleton,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5371,singleton,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5386,non détecté,trouvé,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100717,5371,singleton,exploration,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,5431,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5401,singleton,protusion,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,5386,non détecté,trouvé,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100717,5416/5601,singleton,hernie discale,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,NEG,Non concerné,OVERLAP,5386,non détecté,trouvé,EVENT,BEFORE,EVIDENTIAL,ACTUAL,NEG,Non concerné
FR100717,5431,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5461,singleton,régression,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5431,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5446,non détecté,simples,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5431,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,5476,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100717,5476,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5491,singleton,disparition,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100717,5476,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,5506,singleton,reprise,EVENT,OVERLAP,N/A,ACTUAL,POS,Non concerné
FR100717,5476,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,5784,singleton,6 mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100717,5793,non détecté,post opératoire,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,PREPOSTEXP,CONTAINS,5476,singleton,évolution,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,7980,non détecté,âgée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,7995,non détecté,pesant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,7995,non détecté,pesant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8010,non détecté,mesurant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8025,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8055,non détecté,adressée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8025,singleton,antécédents,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8010,non détecté,mesurant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8055,non détecté,adressée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8160,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8070/9541,singleton,lombalgies,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8055,non détecté,adressée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8085/9549,singleton,vertiges,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8055,non détecté,adressée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8100/9557,singleton,céphalées,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8055,non détecté,adressée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8115/9565,non détecté,sueurs,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8055,non détecté,adressée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8130/9573,singleton,palpitations,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8055,non détecté,adressée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8145,non détecté,évoluant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9780,singleton,plusieurs mois,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,DURATION
FR100748,8160,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8220,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8160,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8325,singleton,dosage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8160,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8265,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8160,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8370,singleton,dosage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8160,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8415,singleton,indication,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8160,singleton,hospitalisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8175,c15,tension,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8175,c15,tension,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8190,c15,TA,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8205,non détecté,oscillait,EVENT,BEFORE,ASPECTUAL,ACTUAL,POS,Non concerné,SIMULTANEOUS,8175,c15,tension,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8250,singleton,anomalie,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné,CONTAINS,8220,singleton,reste,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8295/9581,c22,masse,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8265,singleton,scanner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8295/9581,c22,masse,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8310,non détecté,comprimant,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8325,singleton,dosage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8340,c27,VMA,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8400/9589,singleton,phéochromocytome,EVENT/CLINENTITY,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8415,singleton,indication,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8415,singleton,indication,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8445,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8445,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8460,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8445,singleton,consultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8565,singleton,ASA,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8460,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8490,c15,tension,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8460,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8520,singleton,auscultation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8475,singleton,état,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8460,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8490,c15,tension,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8505,c15,TA,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8535,c38,critère,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8460,singleton,examen,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8535,c38,critère,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8550,c38,Mallampati,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8565,singleton,ASA,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8595,c55,Nicardipine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8580,c78,chiffres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8625,singleton,propranolol,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8580,c78,chiffres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8610,singleton,hydroxyzine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8580,c78,chiffres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8595,c55,Nicardipine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8595,c55,Nicardipine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,8640,singleton,préparation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8640,singleton,préparation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8670,singleton,laxatifs,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8640,singleton,préparation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8640,singleton,préparation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8655,singleton,régime,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8775,non détecté,préparé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9030,singleton,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8850,c39,intubation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8895,singleton,entretien,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8970,singleton,gestion,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8790,singleton,induction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8685,singleton,salle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8715,non détecté,utilisée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8775,non détecté,préparé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8745,singleton,Esmolol,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8775,non détecté,préparé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8760,c61,dopamine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8775,non détecté,préparé,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8730,c58,furosémide,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8790,singleton,induction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8835,singleton,fentanyl,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8790,singleton,induction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8820,c66,vécuronium,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8790,singleton,induction,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8805,singleton,etomidate,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8850,c39,intubation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8880,singleton,sonde,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8850,c39,intubation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,8865,non détecté,facile,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8895,singleton,entretien,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8940,singleton,midazolam,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8895,singleton,entretien,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8910,singleton,fentanyl,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8895,singleton,entretien,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8925,singleton,isoflurane,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8895,singleton,entretien,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8955,c66,vécuronium,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8970,singleton,gestion,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,8985,c55,Nicardipine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8970,singleton,gestion,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9015,c61,dopamine,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,8970,singleton,gestion,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9000,c58,furosémide,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9030,singleton,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9195,singleton,surrénalectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9030,singleton,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9255,singleton,ouverture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9030,singleton,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9375,singleton,mobilisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9030,singleton,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9330,singleton,contrôle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9030,singleton,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9045,c78,chiffres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9030,singleton,intervention,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9075,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9060,non détecté,oscillaient,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9045,c78,chiffres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9075,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9180,singleton,diurèse,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9075,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9105,c82,saturation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9075,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9090,c81,PNI,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9075,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9165,singleton,électrocardiogramme,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9075,singleton,monitorage,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9135,c84,capnométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9105,c82,saturation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9120,c82,SPO2,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9135,c84,capnométrie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9150,c84,ETCO2,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9195,singleton,surrénalectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9225,singleton,incision,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9195,singleton,surrénalectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9210,singleton,laparotomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9195,singleton,surrénalectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9240,c90,résection,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9255,singleton,ouverture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9270,singleton,libération,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9255,singleton,ouverture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9300,non détecté,récliner,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9255,singleton,ouverture,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9315,non détecté,aborder,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9330,singleton,contrôle,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9345,singleton,surrénalectomie,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9375,singleton,mobilisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9360,singleton,instabilité,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100748,9375,singleton,mobilisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9405,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9375,singleton,mobilisation,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9390,c90,résection,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9390,c90,résection,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,CONTAINS,9360,singleton,instabilité,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100748,9405,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9420,non détecté,simples,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9405,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9450,non détecté,transférée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9405,singleton,suites,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,SIMULTANEOUS,9435,singleton,stabilité,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9450,non détecté,transférée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9465,non détecté,regagné,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9465,non détecté,regagné,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,BEFORE,9480,singleton,recul,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9480,singleton,recul,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9510,c78,chiffres,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
FR100748,9480,singleton,recul,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné,OVERLAP,9495,singleton,signes,EVENT,BEFORE,N/A,ACTUAL,NEG,Non concerné
FR100748,9789,singleton,quarante huitième (48) heures,TIMEX3,Non concerné,Non concerné,Non concerné,Non concerné,TIME,SIMULTANEOUS,9450,non détecté,transférée,EVENT,BEFORE,N/A,ACTUAL,POS,Non concerné
